0,1,Target,AGE,GENDER,LOAN,LOAN OUTSTANDING,PORTFOLIO AT RISK,CURT/PDNP,CYCLE,BRANCH,INDUSTRY,BUSINESS,BUS. LOC. OWNERSHIP,YEARS,HOME YEARS,NUMBER OF DEPENDENTS,Cf to Loan,Coll 2 Loan,CF calc,Coll calc,CIVIL STATUS_MARRIED,CIVIL STATUS_NON-MARRIED,MOP_PDC,MOP_WALK-IN,HOME_NOT_OWNED,HOME_OWNED,2nd Review
0.7725118,0.22748822,0.0,36.0,0,30000.0,22239.0,22239,1,2.0,PASIG,MANUFACTURING,RTW,RENTED,1,23.0,3.0,1.87,3.074,56051.0,92230.0,1,0,1,0,0,1,0.0
0.29145068,0.7085493,0.0,58.0,1,19087.0,15640.0,15640,1,2.0,PASIG,MANUFACTURING,RTW,RENTED,1,10.0,1.0,4.5,8.613,85894.0,164400.0,0,1,1,0,0,1,0.0
0.038321733,0.96167827,1.0,35.0,1,150000.0,122160.0,0,0,4.0,PASIG,RETAIL,OTHERS,OWNED,1,33.0,3.0,0.68,0.605,102427.0,90800.0,1,0,0,1,0,1,0.0
0.050478637,0.94952136,1.0,41.0,1,300000.0,136682.0,0,0,13.0,PASIG,RETAIL,SARI SARI STORE,OWNED,1,20.0,2.0,1.41,2.033,422308.0,610000.0,1,0,0,1,0,1,0.0
0.67352223,0.32647777,0.0,41.0,1,30000.0,22166.0,22166,1,1.0,ANB,RETAIL,OTHERS,RENTED,1,23.0,4.0,1.99,2.772,59576.0,83160.0,1,0,1,0,0,1,0.0
0.66705847,0.33294153,0.0,41.0,1,30000.0,9773.0,9773,1,1.0,ANB,RETAIL,OTHERS,OWNED,1,22.0,3.0,1.43,1.4,42857.0,42000.0,0,1,1,0,0,1,0.0
0.8482686,0.15173137,0.0,41.0,1,30000.0,13609.0,13609,1,1.0,ANB,WHOLESALE/RETAIL,OTHERS,RENTED,1,42.0,3.0,1.33,1.033,39968.0,31000.0,0,1,1,0,1,0,0.0
0.45929998,0.5407,0.0,44.0,1,50000.0,29022.0,29022,1,2.0,ANB,WHOLESALE/RETAIL,OTHERS,OWNED,1,7.0,2.0,1.76,1.224,87921.0,61180.0,0,1,1,0,0,1,0.0
0.5625612,0.4374388,0.0,26.0,1,25000.0,16661.0,16661,1,1.0,ANB,RETAIL,SARI SARI STORE,OWNED,1,6.0,2.0,1.01,2.316,25157.0,57900.0,1,0,1,0,0,1,0.0
0.9671919,0.032808147,0.0,33.0,1,20000.0,9978.0,9978,1,1.0,ANB,SERVICES,CARINDERIA,RENTED,1,10.0,2.0,1.88,0.64,37588.0,12800.0,0,1,1,0,1,0,0.0
0.8905601,0.109439895,0.0,31.0,1,20000.0,15204.0,15204,1,1.0,ANB,RETAIL,OTHERS,RENTED,1,6.0,2.0,1.6,0.734,32088.0,14684.0,0,1,1,0,1,0,0.0
0.9707273,0.029272668,0.0,41.0,1,20000.0,8573.0,8573,1,1.0,ANB,RETAIL,OTHERS,RENTED,1,20.0,2.0,1.82,1.24,36480.0,24800.0,1,0,1,0,0,1,0.0
0.9020421,0.09795791,0.0,43.0,1,30000.0,9852.0,9852,1,1.0,CAVITE,RETAIL,SARI SARI STORE,OWNED,1,21.0,1.0,1.35,3.296,40621.0,98868.0,0,1,1,0,0,1,0.0
0.7528095,0.24719049,1.0,43.0,1,18076.0,18076.0,0,0,1.0,CAVITE,OTHERS,SARI SARI STORE,OWNED,1,19.0,2.0,3.12,4.218,56367.0,76250.0,1,0,0,1,0,1,0.0
0.123339236,0.87666076,0.0,29.0,0,80000.0,24470.0,24470,1,1.0,CAVITE,OTHERS,OTHERS,RENTED,0,3.0,1.0,2.49,2.735,199272.0,218767.0,1,0,0,1,1,0,0.0
0.15882409,0.8411759,1.0,43.0,1,100000.0,100000.0,0,0,1.0,CAVITE,RETAIL,OTHERS,OWNED,1,9.0,2.0,1.37,0.539,136707.0,53900.0,1,0,1,0,0,1,0.0
0.6890342,0.31096575,0.0,39.0,1,50000.0,21535.0,21535,1,1.0,CAVITE,RETAIL,OTHERS,RENTED,1,11.0,0.0,1.2,3.581,60156.0,179050.0,0,1,1,0,0,1,0.0
0.4865386,0.5134614,0.0,41.0,1,50000.0,45218.0,45218,1,1.0,CAVITE,RETAIL,OTHERS,RENTED,0,3.0,1.0,1.86,1.985,92802.0,99250.0,0,1,1,0,0,1,1.0
0.1366359,0.8633641,0.0,54.0,1,39625.0,36337.0,36337,1,1.0,CAVITE,RETAIL,OTHERS,OWNED,1,21.0,1.0,2.66,1.091,105544.0,43217.0,1,0,1,0,0,1,0.0
0.93864995,0.061350055,1.0,23.0,1,30000.0,7812.0,0,0,1.0,CAVITE,SERVICES,OTHERS,RENTED,1,23.0,0.0,2.06,4.308,61726.0,129250.0,0,1,1,0,0,1,0.0
0.5371145,0.4628855,1.0,53.0,0,30000.0,10369.0,0,0,1.0,CAVITE,MANUFACTURING,RTW,RENTED,1,13.0,2.0,1.07,3.099,32221.0,92967.0,1,0,1,0,0,1,0.0
0.1473276,0.8526724,1.0,38.0,1,30000.0,30000.0,0,0,1.0,CAVITE,RETAIL,OTHERS,RENTED,1,17.0,2.0,2.44,1.493,73344.0,44800.0,1,0,1,0,0,1,0.0
0.34235996,0.65764004,1.0,45.0,1,50000.0,38179.0,0,0,1.0,CAVITE,OTHERS,OTHERS,RENTED,1,45.0,2.0,7.85,2.078,392277.0,103900.0,1,0,0,1,0,1,0.0
0.6150856,0.38491443,0.0,29.0,1,30000.0,22896.0,22896,1,1.0,CAVITE,RETAIL,OTHERS,RENTED,1,20.0,1.0,1.11,3.383,33434.0,101489.0,1,0,1,0,1,0,0.0
0.24186909,0.7581309,1.0,60.0,1,150000.0,72858.0,0,0,1.0,CAVITE,MANUFACTURING,OTHERS,RENTED,1,28.0,1.0,1.69,3.103,253392.0,465400.0,1,0,0,1,0,1,0.0
0.10118002,0.89882,1.0,37.0,1,100000.0,100000.0,0,0,1.0,CAVITE,WHOLESALE/RETAIL,OTHERS,OWNED,1,10.0,3.0,2.53,3.0,253392.0,300000.0,1,0,0,1,0,1,0.0
0.21490985,0.78509015,1.0,55.0,1,100000.0,27100.0,0,0,1.0,CAVITE,OTHERS,RTW,RENTED,1,14.0,0.0,1.25,12.0,125219.0,1200000.0,0,1,0,1,0,1,0.0
0.23981357,0.76018643,1.0,45.0,0,30000.0,17900.0,0,0,2.0,CAVITE,SERVICES,OTHERS,OWNED,1,5.0,1.0,4.85,2.139,145462.0,64160.0,0,1,1,0,0,1,0.0
0.2752778,0.7247222,1.0,39.0,0,40000.0,40000.0,0,0,1.0,CAVITE,WHOLESALE/RETAIL,OTHERS,RENTED,0,10.0,3.0,2.24,0.727,89738.0,29097.0,0,1,1,0,0,1,0.0
0.16074854,0.83925146,1.0,51.0,1,81226.0,72023.0,0,0,2.0,CAVITE,OTHERS,OTHERS,RENTED,1,14.0,3.0,1.24,18.713,100874.0,1520000.0,1,0,0,1,0,1,0.0
0.28955388,0.7104461,1.0,45.0,1,150000.0,93280.0,0,0,1.0,CAVITE,SERVICES,OTHERS,OWNED,1,6.0,3.0,4.21,0.562,631124.0,84333.0,1,0,0,1,1,0,0.0
0.11485255,0.88514745,1.0,55.0,1,50000.0,32527.0,0,0,1.0,CAVITE,SERVICES,OTHERS,RENTED,1,20.0,0.0,3.37,1.224,168366.0,61200.0,1,0,0,1,0,1,0.0
0.30816984,0.69183016,1.0,35.0,0,15091.0,15091.0,0,0,2.0,CAVITE,RETAIL,OTHERS,RENTED,1,5.0,0.0,6.67,7.576,100677.0,114333.0,0,1,0,1,0,1,0.0
0.083266854,0.91673315,1.0,32.0,1,45442.0,37422.0,0,0,1.0,CAVITE,OTHERS,OTHERS,RENTED,1,25.0,0.0,4.05,10.36,183872.0,470800.0,0,1,0,1,0,1,0.0
0.8989483,0.10105167,0.0,47.0,1,16311.0,14643.0,14643,1,2.0,CAVITE,SERVICES,OTHERS,RENTED,1,9.0,0.0,9.23,5.315,150515.0,86693.0,0,1,0,1,1,0,0.0
0.61573017,0.38426983,0.0,45.0,1,50000.0,11613.0,11613,1,2.0,CAVITE,OTHERS,OTHERS,RENTED,1,3.0,6.0,1.13,2.0,56691.0,100000.0,1,0,1,0,0,1,0.0
0.027038336,0.97296166,1.0,59.0,1,80000.0,61354.0,0,0,2.0,CAVITE,OTHERS,OTHERS,OWNED,1,16.0,1.0,2.64,1.625,211469.0,130000.0,1,0,0,1,0,1,0.0
0.028468728,0.9715313,1.0,35.0,0,120000.0,120000.0,0,0,1.0,CAVITE,OTHERS,OTHERS,OWNED,1,9.0,1.0,1.3,1.417,155646.0,170000.0,1,0,0,1,0,1,0.0
0.2153458,0.7846542,1.0,29.0,0,29344.0,29344.0,0,0,1.0,CAVITE,SERVICES,OTHERS,OWNED,1,24.0,2.0,4.67,4.601,137110.0,135017.0,1,0,0,1,1,0,0.0
0.19056112,0.8094389,0.0,40.0,0,77552.0,75354.0,75354,1,1.0,CAVITE,SERVICES,OTHERS,RENTED,1,40.0,2.0,1.0,8.963,77846.0,695100.0,1,0,0,1,0,1,0.0
0.117969275,0.8820307,1.0,41.0,1,75677.0,75677.0,0,0,1.0,CAVITE,SERVICES,OTHERS,OWNED,1,11.0,3.0,4.01,2.616,303403.0,198000.0,0,1,0,1,0,1,0.0
0.059815526,0.9401845,1.0,40.0,1,150000.0,150000.0,0,0,1.0,CAVITE,RETAIL,OTHERS,OWNED,1,11.0,2.0,0.81,0.9,120872.0,135000.0,1,0,0,1,1,0,0.0
0.9694791,0.030520907,0.0,43.0,1,30000.0,5839.0,5839,1,1.0,CAVITE,SERVICES,OTHERS,SHARED/BORROWED,1,13.0,2.0,3.79,5.734,113654.0,172025.0,0,1,0,1,1,0,0.0
0.5710035,0.4289965,1.0,39.0,1,150000.0,85333.0,0,0,2.0,CAVITE,SERVICES,OTHERS,RENTED,1,39.0,3.0,0.35,1.467,51826.0,220000.0,0,1,1,0,0,1,0.0
0.6873225,0.3126775,0.0,31.0,0,28388.0,27325.0,27325,1,1.0,CAVITE,OTHERS,OTHERS,RENTED,1,5.0,2.0,9.92,1.099,281681.0,31200.0,1,0,0,1,1,0,0.0
0.09103292,0.9089671,0.0,51.0,1,47826.0,46648.0,46648,1,1.0,CAVITE,OTHERS,RTW,RENTED,1,4.0,1.0,2.26,10.007,108236.0,478595.0,0,1,0,1,1,0,0.0
0.20624053,0.79375947,1.0,37.0,1,30000.0,7812.0,0,0,2.0,CAVITE,OTHERS,OTHERS,RENTED,1,12.0,3.0,6.57,2.344,196977.0,70325.0,0,1,0,1,0,1,0.0
0.5419103,0.45808974,0.0,40.0,0,50000.0,25917.0,25917,1,1.0,CAVITE,OTHERS,OTHERS,RENTED,1,17.0,3.0,2.3,2.452,114882.0,122580.0,1,0,1,0,0,1,0.0
0.2052902,0.7947098,1.0,47.0,0,60000.0,27336.0,0,0,1.0,CAVITE,RETAIL,OTHERS,OWNED,1,15.0,4.0,1.1,1.643,65889.0,98556.0,1,0,1,0,0,1,0.0
0.015180111,0.9848199,1.0,37.0,1,100000.0,100000.0,0,0,1.0,CAVITE,OTHERS,OTHERS,OWNED,1,11.0,1.0,0.65,1.837,64606.0,183692.0,1,0,0,1,0,1,0.0
0.13490593,0.86509407,1.0,48.0,1,50000.0,50000.0,0,0,2.0,CAVITE,OTHERS,OTHERS,RENTED,1,3.0,3.0,2.38,4.444,119139.0,222223.0,0,1,0,1,1,0,0.0
0.097292125,0.9027079,1.0,36.0,1,100000.0,84824.0,0,0,2.0,CAVITE,OTHERS,OTHERS,OWNED,1,34.0,4.0,0.99,1.44,99245.0,144040.0,1,0,1,0,0,1,0.0
0.025768459,0.97423154,1.0,36.0,0,50000.0,50000.0,0,0,1.0,CAVITE,OTHERS,OTHERS,OWNED,1,8.0,2.0,4.09,1.611,204704.0,80567.0,1,0,1,0,0,1,0.0
0.55807704,0.44192296,0.0,47.0,1,11427.0,10507.0,10507,1,1.0,CAVITE,OTHERS,RTW,RENTED,1,6.0,5.0,4.84,5.228,55325.0,59747.0,1,0,1,0,1,0,0.0
0.6893712,0.31062877,0.0,54.0,1,13160.0,12339.0,12339,1,2.0,CAVITE,OTHERS,OTHERS,OWNED,1,35.0,2.0,2.75,1.475,36188.0,19408.0,1,0,0,1,0,1,0.0
0.49977678,0.5002232,1.0,32.0,1,15951.0,13136.0,0,0,1.0,CAVITE,SERVICES,OTHERS,RENTED,1,8.0,2.0,2.1,7.554,33568.0,120500.0,0,1,1,0,1,0,1.0
0.8893074,0.110692605,0.0,34.0,1,30000.0,14610.0,14610,1,1.0,PASIG,SERVICES,CARINDERIA,SHARED/BORROWED,1,34.0,3.0,1.33,0.887,39849.0,26600.0,0,1,1,0,1,0,0.0
0.17727256,0.82272744,0.0,48.0,0,250000.0,47641.0,74641,1,5.0,PASIG,SERVICES,OTHERS,OWNED,1,48.0,2.0,1.3,1.62,325745.0,405000.0,0,1,0,1,0,1,0.0
0.99693257,0.0030674476,0.0,34.0,1,15000.0,1.0,1,1,1.0,ANB,RETAIL,OTHERS,RENTED,0,6.0,2.0,1.19,0.0,17813.0,0.0,0,1,1,0,1,0,0.0
0.9914402,0.008559816,0.0,42.0,0,7812.0,1.0,1,1,4.0,ANB,RETAIL,SARI SARI STORE,OWNED,1,6.0,3.0,5.09,0.0,39759.0,0.0,1,0,1,0,0,1,0.0
0.85764134,0.14235865,0.0,24.0,1,30000.0,15974.0,15974,1,1.0,PASIG,RETAIL,OTHERS,OWNED,1,24.0,2.0,1.07,1.027,32178.0,30800.0,0,1,1,0,1,0,0.0
0.7366215,0.26337853,0.0,40.0,1,60000.0,30825.0,30825,1,4.0,PASIG,RETAIL,SARI SARI STORE,OWNED,1,8.0,1.0,0.54,0.303,32178.0,18200.0,0,1,1,0,0,1,0.0
0.93787,0.06213,0.0,51.0,1,17347.0,4794.0,4794,1,6.0,PASIG,RETAIL,RTW,RENTED,1,7.0,2.0,4.83,2.001,83781.0,34720.0,1,0,1,0,1,0,0.0
0.6033101,0.39668992,0.0,58.0,0,40000.0,12127.0,12127,1,5.0,PASIG,SERVICES,OTHERS,SHARED/BORROWED,1,7.0,2.0,2.14,2.193,85542.0,87720.0,1,0,1,0,1,0,0.0
0.691647,0.308353,0.0,44.0,0,50000.0,13980.0,13980,1,3.0,PASIG,RETAIL,OTHERS,RENTED,1,14.0,2.0,1.84,1.532,91804.0,76600.0,1,0,0,1,1,0,0.0
0.95762193,0.042378083,0.0,43.0,1,48475.0,1.0,1,1,5.0,ANB,RETAIL,RTW,OWNED,1,13.0,1.0,2.38,1.586,115378.0,76900.0,0,1,1,0,0,1,0.0
0.9955107,0.0044893264,0.0,41.0,1,9142.0,1.0,1,1,6.0,ANB,RETAIL,OTHERS,OWNED,1,20.0,3.0,6.36,0.0,58164.0,0.0,1,0,1,0,0,1,0.0
0.9889981,0.011001864,0.0,28.0,1,60000.0,1.0,1,1,7.0,ANB,RETAIL,SARI SARI STORE,RENTED,0,3.0,1.0,1.17,0.0,70228.0,0.0,1,0,1,0,1,0,0.0
0.99036056,0.009639413,0.0,48.0,0,25805.0,1.0,1,1,2.0,ANB,RETAIL,OTHERS,OWNED,0,3.0,2.0,2.63,0.969,67763.0,25000.0,1,0,0,1,0,1,0.0
0.97712183,0.022878155,0.0,38.0,1,100000.0,1.0,1,1,10.0,ANB,RETAIL,OTHERS,OWNED,1,38.0,1.0,1.06,0.337,106339.0,33667.0,0,1,0,1,0,1,0.0
0.37678736,0.62321264,0.0,46.0,1,50000.0,28008.0,28008,1,1.0,PASIG,SERVICES,OTHERS,RENTED,0,10.0,0.0,0.94,1.207,47037.0,60333.0,1,0,1,0,1,0,0.0
